"","PpsID","cattell_IRT_Score","cattell_IRT_ScoreNorm","ans_IRT_Score","ans_IRT_ScoreNorm","PD_IRT_Score","PD_IRT_ScoreNorm","RJ_IRT_Score","RJ_IRT_ScoreNorm","IRT_Vocab_Score","IRT_Vocab_ScoreNorm"
"53","ID_149",-1.20048493478556,-1.31166930484845,-1.13871873492984,-0.881025514447716,NA,NA,-0.911369135930803,-2.01727053691623,NA,NA
"54","ID_689",-0.37549260622772,-0.400464529751343,-0.791364973798203,-0.629525081799426,-0.0609565788755497,0.0491894073147829,0.205227242756865,0.363892537041284,-0.445114672098973,-0.116621442384511
"55","ID_328",-0.975773500577231,-0.974532185800568,-0.127410663219757,-0.0795089198269706,-0.58755729683523,-1.02550457242657,0.205227242756865,0.363892537041284,NA,NA
"56","ID_7",0.699823925396984,0.68410638730289,NA,NA,0.4587438565924,-0.042157840723842,NA,NA,NA,NA
"57","ID_377",-0.437875193831316,-0.442622535979127,-0.503918165173349,-0.469637919671147,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"58","ID_367",0.300251698924665,0.255624575922284,0.452835269312068,0.258290846921226,1.28529630970946,1.31802474735536,NA,NA,NA,NA
"59","ID_764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","ID_146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","ID_447",-1.16909432256108,-1.23460408884456,0.478872423316648,0.240575254998864,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"62","ID_545",-0.240481997511284,-0.251198878549855,0.780000811882528,0.527984596736083,0.354387949601819,0.212309818299981,0.205227242756865,0.363892537041284,NA,NA
"63","ID_460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","ID_108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","ID_181",1.15756995954423,1.29167953834579,1.10915448619226,0.760755993506215,-0.577717612172295,-0.763453797070968,0.205227242756865,0.363892537041284,-0.469628687590284,-0.933501788792553
"66","ID_266",0.997517058616626,1.01673502607555,0.716142426976392,0.412847985755539,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"67","ID_15",-1.07508440377748,-1.08367017952389,-1.9836025096818,-1.35235917193416,-0.0272918922098443,-0.148047389652518,0.205227242756865,0.363892537041284,NA,NA
"68","ID_394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","ID_113",0.0239852403494058,-0.0901260614322245,-2.03590523561772,-1.43147713936396,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"70","ID_271",-1.89701195466711,-2.02680222795635,-2.96944601883445,-1.96339895453701,NA,NA,-1.91803864048858,-3.12646575816846,NA,NA
"71","ID_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","ID_403",-0.326164762934598,-0.377351928635287,0.920706589976469,0.562855678868496,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"73","ID_585",-0.866614569994558,-0.733694599990742,NA,NA,-1.28254786405977,-1.25384492532669,NA,NA,NA,NA
"74","ID_734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","ID_180",0.153214302215373,0.0342940547281036,-0.647570948469065,-0.488900096063421,NA,NA,-0.851836164035041,-1.86645974343551,NA,NA
"76","ID_434",-1.52196349814083,-1.69267765655791,-2.62035342357728,-1.90758869494596,0.47606977810325,0.458038428883034,0.205227242756865,0.363892537041284,NA,NA
"77","ID_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","ID_640",0.936755508254319,0.940645136208424,1.44950642528715,1.11397471403941,-0.453304079926889,-0.74478904603566,0.205227242756865,0.363892537041284,NA,NA
"79","ID_607",0.163280487055748,0.0729251443517117,-0.881479555926053,-0.682767383775213,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"80","ID_451",0.42593020607244,0.386572116568759,0.257376939619189,0.00214663056671967,-0.484665075311228,-0.176517351481436,0.205227242756865,0.363892537041284,-0.445114672098973,-0.307276069258102
"81","ID_387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","ID_546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","ID_126",0.728334840129138,0.689531704069885,1.54599570522259,1.18892127074208,0.701570784523515,0.442492365992981,0.205227242756865,0.363892537041284,NA,NA
"84","ID_549",-0.771874416754561,-0.646673955954922,-1.78210092731925,-1.15481061979018,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"85","ID_13",-0.80791632656473,-0.779336520484516,0.984510524714291,0.715656884772066,-0.575215330971688,-0.603682087709898,0.205227242756865,0.363892537041284,NA,NA
"86","ID_508",0.877507921580048,0.927389055863113,1.80013025018732,1.4558066516325,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"87","ID_134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","ID_419",0.271061161474847,0.220351152649719,0.716142426976392,0.450548361822464,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"89","ID_198",0.877507921580048,0.947335502273323,0.0815080565963704,0.0450944782698811,0.102790826109688,0.292090810764636,0.205227242756865,0.363892537041284,NA,NA
"90","ID_483",1.57167379889259,2.0613823091969,1.53491267814568,1.26164416947318,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"91","ID_431",0.991859324936452,1.12304594559783,0.515804865848437,0.276087839236932,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"92","ID_680",-0.437875193831316,-0.428486045079311,-0.973201346634959,-0.732394147960464,-0.0190414663655017,-0.255626893510089,NA,NA,NA,NA
"93","ID_658",1.01440292538549,1.11503233075986,0.941627565896031,0.624300071279277,-0.603940290766268,-0.226700664564355,NA,NA,NA,NA
"94","ID_414",NA,NA,-2.89086016488248,-2.1825513922503,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"95","ID_139",-1.75415921039818,-1.96412923471429,-1.74737891321031,-1.2428443761555,-1.04675930220252,-1.18024167239666,-1.60021374736456,-2.39890870609386,NA,NA
"96","ID_645",-0.0609738913868077,-0.141909898310769,-3.35780614277877,-2.79902389662866,0.318511108412211,0.505367312326653,0.205227242756865,0.363892537041284,NA,NA
"97","ID_681",NA,NA,-1.39917087168231,-1.00845990483871,-1.70931921115028,-1.89027961873191,-1.90339882280199,-3.12646575816846,NA,NA
"98","ID_417",0.729372476181817,0.700443738985049,1.86000994860273,1.4558066516325,0.499676157891776,0.620623020685303,NA,NA,NA,NA
"99","ID_678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","ID_450",-0.135249838033221,-0.224744478724211,-0.342685368904231,-0.302950097505432,0.0287803240372373,-0.521392995560622,0.205227242756865,0.363892537041284,NA,NA
"101","ID_216",-0.334042331756751,-0.336242375828023,2.49107299083172,1.96339895453702,1.20275448349352,1.55352772112748,0.205227242756865,0.363892537041284,NA,NA
"102","ID_418",-0.357130560064439,-0.304659959085942,NA,NA,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"103","ID_634",1.34876569323409,1.52160235711652,-0.245257847659871,-0.196601806548767,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"104","ID_636",-1.10283131172224,-1.1475307819931,-1.9836025096818,-1.34172741095041,0.233254026836817,-1.13898723582333,NA,NA,NA,NA
"105","ID_374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","ID_193",0.501741635502094,0.423792975331287,1.76024621246831,1.3740936355947,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"107","ID_646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","ID_11",0.700547078300988,0.68410638730289,1.0258895366405,0.68819701143521,0.47606977810325,0.537553611291998,0.205227242756865,0.363892537041284,1.23334758629729,0.735946390137874
"109","ID_169",0.645512338683226,0.630907624071232,1.13068238901183,0.831478936852522,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"110","ID_71",-0.917400627446976,-0.80277464463143,-2.15031710745225,-1.46830127774772,0.639267060758012,0.851006980069119,0.205227242756865,0.363892537041284,NA,NA
"111","ID_275",-1.08074066853697,-1.09921617528146,-1.85029216995119,-1.26164416947318,0.087975185662942,-0.262891016479248,0.205227242756865,0.363892537041284,NA,NA
"112","ID_254",0.64742907089192,0.630907624071232,-0.364978052361687,-0.240575254998865,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"113","ID_527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","ID_686",-1.58672479885941,-1.88252670198279,0.526787605127872,0.298458379497338,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"115","ID_670",-0.695752341628295,-0.574375372909723,1.22630493941727,0.78974311484779,NA,NA,-1.87730875950331,-3.12646575816846,NA,NA
"116","ID_608",-0.80791632656473,-0.728097186188539,NA,NA,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"117","ID_445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","ID_508",0.858035603026997,0.974532185800568,1.86000994860273,1.44353514296966,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"119","ID_278",-1.6911779504156,-1.79013894801626,-0.996345797457461,-0.721213507348521,-0.322000303181644,-0.521392995560622,-1.12366547276935,-2.20640738649348,NA,NA
"120","ID_3",NA,NA,-1.49252348780898,-1.09815007343772,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"121","ID_29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","ID_666",0.0711105203062916,-0.0385828200000828,0.787489685374628,0.474436882820502,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"123","ID_573",-0.964582812712086,-0.882221027660695,-0.405282900409294,-0.293972671976706,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"124","ID_508",0.859725854156467,0.960845050045408,1.86070357942056,1.46830127774773,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"125","ID_101",-0.989836015230761,-0.954068521427045,-0.881479555926053,-0.661246298696065,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"126","ID_647",-0.958180901026509,-0.901353584730236,-0.996345797457461,-0.755035220111822,0.539123628240529,1.12565854627118,0.205227242756865,0.363892537041284,NA,NA
"127","ID_335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","ID_630",-1.21637749614938,-1.38613705468279,-2.03590523561772,-1.43147713936396,1.097721475085,2.03418189852722,0.205227242756865,0.363892537041284,NA,NA
"129","ID_184",0.699694382079483,0.76203524391893,1.56794152809725,1.21544127820075,-0.63776865046832,-0.434759455463467,0.205227242756865,0.363892537041284,NA,NA
"130","ID_128",NA,NA,-0.544236111093372,-0.464849742602886,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"131","ID_777",-0.277711635545768,-0.340780898025873,1.64331788029981,1.2428443761555,-0.0358458259072324,0.481568123980172,0.205227242756865,0.363892537041284,NA,NA
"132","ID_742",0.586334372965787,0.539343861256415,1.28625292542078,0.973394856392653,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"133","ID_293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","ID_681",NA,NA,-1.43045300229437,-1.04481026126245,-1.8993284265751,-1.84997519895801,-1.87883208771795,-3.4953539050334,NA,NA
"135","ID_566",-0.0432407805621587,-0.159249145135791,-0.480109266730978,-0.441065201769759,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"136","ID_350",0.748392601985583,0.739315084511034,1.28781293393675,0.881025514447716,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"137","ID_308",0.989209420246341,1.13113229977114,NA,NA,-0.329020168427881,-0.545686563370751,NA,NA,NA,NA
"138","ID_609",-0.40003018633938,-0.381957965762707,-1.69595633893912,-1.16321168468428,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"139","ID_560",0.470214503943987,0.466383055611253,0.780000811882528,0.484067808157852,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"140","ID_711",-1.0196411955262,-1.05333870100247,-1.13871873492984,-0.887371051597061,-0.411886044449934,-1.07423552931844,-1.77567887218739,-2.81883781363536,NA,NA
"141","ID_274",0.128901317061796,-0.017144508033186,-0.382120091379244,-0.348221862515846,0.490701064437455,0.513363686724051,0.205227242756865,0.363892537041284,NA,NA
"142","ID_648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","ID_275",-1.06893968211613,-1.13929326418745,-1.99775763618179,-1.36314595351312,-0.695127384107766,-0.314153769582552,0.205227242756865,0.363892537041284,NA,NA
"144","ID_218",0.552070125940092,0.471166470504727,-0.649624136548017,-0.523055959621233,-0.0190414663655017,0.169387350201729,-1.4995781616288,-2.53787458368906,NA,NA
"145","ID_85",-0.251880766791842,-0.282287444325005,-3.24154097062516,-3.13685579174593,0.794025309042116,1.03745668360116,0.205227242756865,0.363892537041284,NA,NA
"146","ID_302",-0.334042331756751,-0.359006420357064,-0.751106041262527,-0.547829569039437,0.317596646189019,0.284768475590347,0.205227242756865,0.363892537041284,NA,NA
"147","ID_120",-0.0703663635647689,-0.198446382368422,1.40650593144403,0.973394856392653,-0.0272918922098443,-0.0703000925322487,0.205227242756865,0.363892537041284,NA,NA
"148","ID_753",-1.48707307090383,-1.7297074278085,-0.286738470945334,-0.289492868904193,-1.94022310287364,-1.89027961873191,-1.49654426807367,-2.53787458368906,NA,NA
"149","ID_100",-0.789978301406496,-0.711439780053885,-0.410763391499946,-0.343663996241626,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"150","ID_126",0.699823925396984,0.694977382612542,1.56706470797001,1.20650693625498,0.701570784523515,0.458038428883034,0.205227242756865,0.363892537041284,NA,NA
"151","ID_466",0.339972751003609,0.268932122916164,0.798143358631531,0.488900096063421,-0.484665075311228,-0.351273861712653,0.205227242756865,0.363892537041284,NA,NA
"152","ID_43",1.33854918150293,1.49488616592536,0.73331561661909,0.450548361822464,0.492715753858798,0.255626893510089,0.205227242756865,0.363892537041284,0.858139380474136,0.356444426461813
"153","ID_711",-1.0196411955262,-1.03853030797102,-1.17236636484024,-0.906625858622866,-0.593021687228509,-1.03745668360116,-1.77567887218739,-2.66791911446084,NA,NA
"154","ID_497",-0.957941113510335,-0.888562406366686,0.000153210602859571,-0.0493925308204693,0.631513886030867,0.831004133479775,-0.911369135930803,-2.01727053691623,-0.817804299006626,-0.933501788792553
"155","ID_178",-0.771874416754561,-0.610126120319026,-0.394312371956525,-0.339113254565477,-0.577717612172295,-0.162265942781412,0.205227242756865,0.363892537041284,NA,NA
"156","ID_416",2.15047927427477,3.1373563201965,-1.57610409344108,-1.16321168468428,-0.06816547898352,0.148047389652518,0.205227242756865,0.363892537041284,0.277011784041624,0.163625993770156
"157","ID_448",-1.26930958735303,-1.42053785412771,-0.764471019292066,-0.593297973072665,0.168211909057918,-0.0491894073147828,-0.911369135930803,-2.01727053691623,NA,NA
"158","ID_234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","ID_287",0.809987799417568,0.826662072784197,-0.94731857987808,-0.778069927971113,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"160","ID_9",-0.730138606569258,-0.636145477894124,0.45770395608405,0.187855227564748,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"161","ID_528",0.232206635188505,0.17228477204438,-0.94731857987808,-0.721213507348521,0.733252665777892,0.979092866486852,0.205227242756865,0.363892537041284,0.845431301868732,0.457560965588812
"162","ID_307",NA,NA,-0.167233192622585,-0.157350492103989,0.354387949601819,-0.0491894073147828,0.205227242756865,0.363892537041284,NA,NA
"163","ID_606",-0.782980523115117,-0.667949535020623,-0.139884612927457,-0.148662900976292,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"164","ID_736",0.697725782321591,0.667949535020623,-0.310016757090182,-0.244996866572217,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"165","ID_764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","ID_10",0.62970366060855,0.705931095330897,1.86070357942056,1.46830127774773,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"167","ID_148",-1.34222126444888,-1.43238647900083,2.83910908382774,2.51318316528496,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"168","ID_89",0.42091461520757,0.363581247784139,0.435390543917273,0.209750137602192,1.2987724227117,1.71303366403042,0.205227242756865,0.363892537041284,NA,NA
"169","ID_627",NA,NA,-3.77963084944831,-2.62974441034264,NA,NA,-1.97686165690744,-3.4953539050334,NA,NA
"170","ID_747",0.26776990586761,0.202819394048187,-0.785456930398427,-0.619092040757418,-0.094146939240028,0.299428827831651,NA,NA,NA,NA
"171","ID_141",0.930589807837584,0.99541209596284,0.727679581055648,0.417527495869464,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"172","ID_8",NA,NA,NA,NA,-0.00621876186939652,0.574447889301549,NA,NA,NA,NA
"173","ID_765",-0.590678429932239,-0.490409733201046,0.855281632487126,0.50346626137098,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"174","ID_275",-1.0701684746187,-1.09921617528146,-1.99775763618179,-1.33124511021222,0.154373313791364,-0.292090810764636,0.205227242756865,0.363892537041284,NA,NA
"175","ID_471",0.7926911104613,0.80870318909702,-0.504221342448549,-0.357359439146063,NA,NA,-1.12366547276935,-2.20640738649348,NA,NA
"176","ID_152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","ID_366",-1.20893882698955,-1.25317720420112,0.257376939619189,0.114017766692086,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"178","ID_277",1.10351460933324,1.25317720420112,-0.730008939596462,-0.583090759761246,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"179","ID_137",-0.458982832170993,-0.509836251462644,1.03681940725322,0.677357800399218,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"180","ID_89",0.425125568015452,0.363581247784139,0.45770395608405,0.200980698001033,1.24807321431171,1.87012740884496,0.205227242756865,0.363892537041284,NA,NA
"181","ID_368",1.23786811803075,1.32186362263657,1.82594843143276,1.4558066516325,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"182","ID_438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","ID_315",NA,NA,NA,NA,0.663600908697051,0.726380022055175,NA,NA,NA,NA
"184","ID_9",-0.759423799791097,-0.651965111680898,0.435390543917273,0.196601806548767,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"185","ID_658",1.02937754016758,1.13929326418745,0.989938866286887,0.650600082898708,-0.666151507436654,-0.226700664564355,NA,NA,NA,NA
"186","ID_144",-1.90791995949274,-2.02680222795635,-3.03507224814667,-2.02608890234239,0.595972863406893,1.07423552931844,-1.97686165690744,-2.91712960292909,NA,NA
"187","ID_693",0.633150798742288,0.620483392351697,-1.14131564217378,-0.881025514447716,-1.04675930220252,-1.25384492532669,0.205227242756865,0.363892537041284,-2.28551075168392,-1.51963125398025
"188","ID_301",-0.730138606569258,-0.641400834050516,0.643737398042141,0.343663996241626,0.534121541292805,0.672561541985757,0.205227242756865,0.363892537041284,NA,NA
"189","ID_123",0.00350975248359273,-0.0901260614322245,-0.456420480874991,-0.334569521345048,0.251108134896867,0.473695900313505,-0.911369135930803,-2.01727053691623,NA,NA
"190","ID_432",-0.694529477821449,-0.54928367777748,0.227813022912942,0.101063248799597,-0.408253863293351,-0.782388165455515,0.205227242756865,0.363892537041284,NA,NA
"191","ID_402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","ID_740",0.163634291099643,0.0471625579980776,1.4079241935841,1.00845990483871,0.0304613387791901,-0.537553611291998,0.205227242756865,0.363892537041284,0.558642608342399,0.258836088402492
"193","ID_261",0.876590246678787,0.882221027660695,0.882858460794439,0.547829569039437,NA,NA,0.205227242756865,0.363892537041284,NA,NA
"194","ID_747",0.270964452861946,0.211577148441557,-0.791364973798203,-0.603567347238253,0.154373313791364,0.314153769582552,NA,NA,NA,NA
"195","ID_146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","ID_616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","ID_434",-1.60154249323761,-1.56383676462338,-2.75505039722217,-1.88177322469347,0.3543379524204,0.427052434911801,0.205227242756865,0.363892537041284,NA,NA
"198","ID_421",-0.759423799791097,-0.599833856689607,1.25815002392604,0.887371051597061,-0.612769682574757,-0.772886373029935,0.205227242756865,0.363892537041284,NA,NA
"199","ID_247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","ID_128",NA,NA,-0.565947392680378,-0.51813998931908,NA,NA,0.205227242756865,0.363892537041284,NA,NA
